# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 3154 2818
p 2 2 716 202 2190 1094
p 2 1 685 234 1777 983
p 2 0 588 332 1013 783
p 2 5 778 137 2672 1154
p 2 0 850 70 2149 1157
p 2 0 856 64 2644 1159
p 2 0 778 142 2046 1050
p 2 0 745 175 1414 961
p 2 0 730 190 1592 960
p 2 0 655 265 1453 889
p 2 0 676 244 1604 947
p 2 23 877 20 4664 1502
p 2 0 849 71 2256 1321
p 2 23 857 40 3472 1362
p 2 16 847 57 5005 1481
p 2 0 833 87 2697 1299
p 2 2 800 118 2207 1181
p 2 0 689 231 1218 897
p 2 8 783 129 3002 1148
i 2 920 0 0 16533 3786
p 2 0 831 89 4552 1341
p 2 0 822 98 3644 1255
p 2 0 710 210 2377 1021
p 2 355 545 20 18883 3212
p 2 1 899 20 6517 1756
p 2 0 893 27 4598 1598
p 2 0 874 46 4144 1460
p 2 0 839 81 2985 1295
p 2 0 824 96 3200 1238
p 2 0 889 31 4820 1424
p 2 399 520 1 26332 3522
p 2 1 909 10 10169 1857
p 2 0 883 37 5167 1534
p 2 0 886 34 5698 1447
p 2 0 895 25 6655 1459
p 2 0 907 13 7136 1539
p 2 0 903 17 6029 1465
p 2 0 903 17 7764 1633
i 2 920 0 0 26777 4188
p 2 0 895 25 8805 1571
p 2 0 904 16 6518 1504
p 2 0 848 72 4191 1339
p 2 0 785 135 3052 1144
p 2 0 910 10 10127 1667
i 2 920 0 0 32840 4266
p 2 2 904 14 10635 1756
p 2 0 883 37 6003 1505
p 2 1 918 1 15109 1833
i 2 920 0 0 37940 4500
p 2 1 904 15 12913 1734
p 2 0 910 10 12061 1650
p 2 2 900 18 12081 1577
p 2 0 915 5 16424 1797
i 2 920 0 0 39815 4201
p 2 0 878 42 12230 1610
p 2 0 891 29 9874 1420
p 2 0 892 28 11878 1405
p 2 0 846 74 7098 1162
p 2 0 857 63 10767 1288
p 2 0 792 128 8162 1129
i 2 920 0 0 37765 4199
p 2 0 911 9 14085 1603
p 2 0 882 38 7141 1304
p 2 0 783 137 6828 1124
p 2 0 770 150 6724 1079
p 2 0 881 39 8380 1318
p 2 0 903 17 15136 1510
p 2 0 873 47 7533 1451
i 2 920 0 0 26943 3619
p 2 3 895 22 6022 1565
p 2 0 894 26 6580 1478
p 2 0 816 104 3945 1228
p 2 0 827 93 3329 1164
p 2 0 900 20 5248 1344
p 2 0 854 66 5835 1261
p 2 0 894 26 5355 1365
p 2 0 841 79 3625 1206
p 2 0 808 112 2812 1116
p 2 0 867 53 5180 1327
p 2 0 806 114 3674 1130
p 2 0 889 31 6389 1404
p 2 0 880 40 5757 1327
p 2 0 805 115 2726 1077
p 2 0 892 28 6542 1376
p 2 0 877 43 5872 1295
p 2 0 887 33 5981 1413
p 2 0 896 24 7539 1433
p 2 0 707 213 2374 1009
p 2 0 836 84 4623 1245
p 2 0 884 36 6159 1382
p 2 0 874 46 5542 1328
p 2 0 877 43 6215 1370
p 2 0 863 57 4839 1347
p 2 0 799 121 4139 1137
p 2 0 802 118 4185 1181
p 2 0 902 18 6624 1423
p 2 0 873 47 6695 1295
p 2 0 810 110 3733 1138
p 2 0 906 14 7987 1447
p 2 0 865 55 5801 1263
p 2 0 881 39 6871 1413
p 2 0 876 44 6276 1344
p 2 0 808 112 4258 1154
p 2 0 890 30 7243 1405
p 2 0 829 91 4834 1194
p 2 0 857 63 5678 1319
p 2 0 884 36 7054 1384
p 2 0 707 213 2867 1026
p 2 0 861 59 7675 1327
p 2 0 813 107 5332 1163
p 2 0 859 61 6656 1326
p 2 0 867 53 6784 1252
p 2 0 773 147 3791 1090
p 2 0 914 6 8102 1373
p 2 0 881 39 6814 1288
p 2 0 883 37 7293 1360
p 2 0 894 26 8270 1428
p 2 0 695 225 2833 966
p 2 0 868 52 6529 1294
p 2 0 839 81 5913 1224
p 2 0 891 29 7969 1355
p 2 0 893 27 8234 1387
p 2 0 714 206 2899 1024
p 2 0 888 32 7896 1340
p 2 0 849 71 6417 1239
p 2 0 897 23 7460 1382
p 2 0 891 29 8100 1348
p 2 0 765 155 3634 1057
p 2 0 905 15 8817 1452
p 2 0 871 49 7144 1283
p 2 0 908 12 9127 1434
p 2 0 904 16 8343 1396
p 2 0 770 150 3050 1044
p 2 0 902 18 8608 1385
p 2 0 853 67 4822 1212
p 2 0 898 22 7302 1416
p 2 0 912 8 9620 1410
p 2 0 901 19 5886 1343
