# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 3135 2817
p 2 0 706 214 2010 992
p 2 0 701 219 1744 987
p 2 0 609 311 1098 813
p 2 3 788 129 2629 1110
p 2 0 807 113 1951 1103
p 2 0 830 90 2710 1145
p 2 0 752 168 2062 1033
p 2 0 643 277 977 814
p 2 3 677 240 1550 932
p 2 0 605 315 1407 862
p 2 0 712 208 1733 983
p 2 11 880 29 4605 1448
p 2 0 864 56 2253 1255
p 2 10 866 44 3686 1347
p 2 18 840 62 4997 1477
p 2 0 840 80 2625 1275
p 2 0 809 111 2236 1174
p 2 0 699 221 1226 912
p 2 6 785 129 3022 1153
i 2 920 0 0 16526 3765
p 2 0 825 95 4797 1394
p 2 3 759 158 3480 1179
p 2 0 625 295 1708 882
p 2 363 551 6 19127 3254
p 2 0 901 19 6752 1724
p 2 0 906 14 5126 1642
p 2 0 902 18 4502 1525
p 2 0 866 54 3053 1358
p 2 0 877 43 3695 1378
p 2 0 887 33 4685 1396
p 2 401 518 1 26003 3561
p 2 3 903 14 10115 1889
p 2 0 904 16 6388 1696
p 2 0 882 38 5737 1481
p 2 0 898 22 7180 1536
p 2 2 912 6 8063 1559
p 2 0 906 14 6056 1515
p 2 0 899 21 8433 1632
i 2 920 0 0 26783 4197
p 2 0 880 40 8734 1620
p 2 1 904 15 7020 1570
p 2 0 873 47 4722 1389
p 2 0 854 66 4101 1332
p 2 0 907 13 9823 1680
i 2 920 0 0 32591 4260
p 2 3 901 16 10313 1754
p 2 0 831 89 4546 1374
p 2 2 918 0 16031 1852
i 2 920 0 0 37558 4513
p 2 0 900 20 12947 1717
p 2 0 913 7 12198 1643
p 2 0 886 34 11647 1523
p 2 0 912 8 16752 1763
i 2 920 0 0 39628 4206
p 2 3 889 28 12674 1645
p 2 0 896 24 10403 1458
p 2 1 909 10 12482 1510
p 2 0 850 70 7104 1228
p 2 0 866 54 10605 1305
p 2 0 843 77 8305 1236
i 2 920 0 0 37523 4202
p 2 0 914 6 14216 1708
p 2 0 863 57 7400 1309
p 2 0 773 147 6726 1093
p 2 0 798 122 7021 1145
p 2 0 895 25 8426 1357
p 2 0 896 24 15240 1494
p 2 0 853 67 7404 1430
i 2 920 0 0 26813 3633
p 2 0 895 25 5698 1521
p 2 0 893 27 6280 1467
p 2 0 825 95 3803 1229
p 2 0 822 98 3013 1174
p 2 0 908 12 6008 1370
p 2 0 892 28 5484 1341
p 2 0 879 41 5010 1293
p 2 0 849 71 4301 1254
p 2 0 782 138 2727 1102
p 2 0 891 29 6738 1347
p 2 0 858 62 4777 1288
p 2 0 895 25 6909 1422
p 2 0 895 25 6608 1400
p 2 0 710 210 1885 961
p 2 0 903 17 6792 1386
p 2 0 886 34 6776 1355
p 2 0 903 17 6818 1464
p 2 0 892 28 6933 1396
p 2 0 870 50 4399 1262
p 2 0 876 44 5694 1308
p 2 0 846 74 4880 1257
p 2 0 891 29 6328 1423
p 2 0 865 55 5547 1289
p 2 0 858 62 4729 1275
p 2 0 879 41 6261 1334
p 2 0 748 172 2991 1066
p 2 0 879 41 6494 1356
p 2 0 890 30 7577 1405
p 2 0 717 203 2548 1010
p 2 0 894 26 7901 1443
p 2 0 880 40 6603 1302
p 2 0 891 29 6921 1440
p 2 0 883 37 6621 1408
p 2 0 814 106 4126 1165
p 2 0 896 24 7244 1407
p 2 0 844 76 5034 1253
p 2 0 834 86 5647 1280
p 2 0 866 54 6628 1352
p 2 0 707 213 2752 1014
p 2 0 867 53 7578 1322
p 2 0 823 97 6087 1233
p 2 0 858 62 6604 1314
p 2 0 859 61 6725 1273
p 2 0 792 128 3978 1079
p 2 0 909 11 8673 1384
p 2 0 882 38 6911 1322
p 2 0 897 23 7656 1414
p 2 0 902 18 8646 1399
p 2 0 850 70 4727 1246
p 2 0 875 45 6879 1284
p 2 0 851 69 5150 1234
p 2 0 883 37 7470 1374
p 2 0 875 45 7367 1302
p 2 0 868 52 5247 1291
p 2 0 864 56 5917 1236
p 2 0 847 73 6489 1240
p 2 0 899 21 7611 1392
p 2 0 887 33 7961 1340
p 2 0 764 156 4157 1098
