# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 3118 2796
p 2 0 724 196 2144 1093
p 2 2 718 200 1802 1032
p 2 0 652 268 1289 895
p 2 0 803 117 2758 1206
p 2 0 841 79 2269 1230
p 2 0 831 89 2676 1180
p 2 0 749 171 2018 1049
p 2 0 672 248 1095 856
p 2 0 699 221 1533 943
p 2 1 631 288 1382 858
p 2 2 651 267 1547 916
p 2 20 871 29 4495 1461
p 2 0 827 93 1984 1186
p 2 14 805 101 3301 1251
p 2 14 835 71 4791 1467
p 2 0 832 88 2652 1260
p 2 1 770 149 2032 1085
p 2 0 781 139 1737 1079
p 2 3 747 170 2311 1048
i 2 920 0 0 16514 3764
p 2 0 834 86 4808 1352
p 2 2 794 124 3623 1240
p 2 0 559 361 1439 811
p 2 356 552 12 18928 3211
p 2 0 889 31 6786 1782
p 2 0 897 23 4595 1572
p 2 0 843 77 3641 1317
p 2 0 839 81 2872 1262
p 2 0 855 65 3419 1294
p 2 0 896 24 4962 1455
p 2 404 513 3 26168 3569
p 2 3 906 11 9840 1867
p 2 0 890 30 5079 1579
p 2 0 891 29 5615 1474
p 2 0 901 19 7081 1541
p 2 0 910 10 7070 1530
p 2 0 897 23 5750 1473
p 2 0 903 17 7938 1620
i 2 920 0 0 26827 4188
p 2 0 879 41 8712 1543
p 2 1 904 15 7145 1552
p 2 0 859 61 4356 1373
p 2 0 843 77 3816 1276
p 2 0 911 9 10261 1695
i 2 920 0 0 32790 4257
p 2 2 904 14 10601 1773
p 2 0 889 31 6102 1538
p 2 0 915 5 13273 1767
i 2 920 0 0 37364 4504
p 2 0 899 21 12732 1721
p 2 0 911 9 11603 1612
p 2 0 881 39 11164 1483
p 2 0 910 10 16917 1769
i 2 920 0 0 39671 4202
p 2 1 891 28 12703 1564
p 2 0 902 18 10577 1476
p 2 0 904 16 12253 1462
p 2 0 837 83 6858 1151
p 2 0 871 49 10682 1287
p 2 0 821 99 8089 1179
i 2 920 0 0 37532 4193
p 2 0 913 7 13974 1611
p 2 0 866 54 6908 1274
p 2 0 795 125 6891 1104
p 2 0 821 99 7139 1192
p 2 0 882 38 8483 1308
p 2 0 898 22 15286 1497
p 2 0 875 45 7370 1433
i 2 920 0 0 26733 3631
p 2 3 878 39 5693 1501
p 2 0 905 15 6695 1503
p 2 0 834 86 3656 1232
p 2 0 813 107 3506 1132
