# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 3121 2800
p 2 0 688 232 1731 947
p 2 0 687 233 1734 969
p 2 0 732 188 1886 1023
p 2 0 634 286 1150 844
p 2 3 759 158 2644 1105
p 2 0 744 176 1935 1074
p 2 0 768 152 2021 1065
p 2 0 733 187 1648 1010
p 2 0 602 318 998 793
p 2 0 667 253 1553 897
p 2 0 666 254 1434 881
p 2 0 663 257 1459 887
p 2 11 869 40 4472 1350
p 2 0 711 209 1307 937
p 2 6 875 39 3432 1387
p 2 14 762 144 3903 1201
p 2 0 821 99 2561 1176
p 2 1 802 117 2180 1123
p 2 0 689 231 1320 908
p 2 2 837 81 2976 1251
i 2 920 0 0 16433 3768
p 2 0 828 92 4837 1397
p 2 1 793 126 3409 1228
p 2 0 552 368 1432 809
p 2 361 549 10 18788 3235
p 2 0 888 32 6252 1713
p 2 0 896 24 4794 1543
p 2 0 867 53 3902 1401
p 2 0 821 99 2523 1189
p 2 0 884 36 3805 1350
p 2 0 862 58 4209 1308
p 2 396 523 1 26345 3551
p 2 3 914 3 10557 1874
p 2 0 803 117 3010 1340
p 2 0 886 34 5451 1424
p 2 0 910 10 7674 1584
p 2 0 907 13 7086 1510
p 2 0 893 27 5126 1438
p 2 0 918 2 9159 1698
i 2 920 0 0 26781 4180
p 2 0 903 17 9010 1676
p 2 0 915 5 7879 1642
p 2 0 877 43 4606 1411
p 2 0 673 247 1987 985
p 2 0 916 4 11466 1728
i 2 920 0 0 33064 4236
p 2 1 903 16 9805 1749
p 2 0 906 14 8960 1778
p 2 0 917 3 8633 1703
i 2 920 0 0 37873 4529
p 2 0 901 19 12506 1717
p 2 0 899 21 10550 1540
p 2 0 862 58 10766 1422
p 2 0 915 5 18255 1812
i 2 920 0 0 39540 4196
p 2 0 884 36 12362 1634
p 2 0 911 9 11212 1591
p 2 0 914 6 12732 1563
p 2 0 855 65 7178 1178
p 2 1 879 40 10522 1353
p 2 0 838 82 7511 1207
i 2 920 0 0 36997 4211
p 2 1 901 18 13075 1532
p 2 0 680 240 2938 914
p 2 0 817 103 7302 1152
p 2 0 863 57 8184 1271
p 2 0 804 116 6649 1137
p 2 0 903 17 14016 1442
p 2 0 900 20 11072 1560
i 2 920 0 0 26613 3628
p 2 3 893 24 6123 1578
p 2 0 915 5 8001 1597
p 2 0 840 80 4001 1293
p 2 0 800 120 3139 1126
p 2 0 919 1 6860 1469
p 2 0 867 53 5636 1248
p 2 0 901 19 5883 1415
p 2 0 841 79 3620 1207
p 2 0 874 46 3676 1300
p 2 0 864 56 5355 1291
p 2 0 880 40 4972 1327
p 2 0 896 24 6234 1419
p 2 0 865 55 5502 1288
p 2 0 840 80 3631 1190
p 2 0 860 60 6049 1334
p 2 0 831 89 4754 1221
p 2 0 904 16 6860 1485
p 2 0 902 18 6828 1407
p 2 0 780 140 3508 1073
p 2 0 889 31 6900 1411
p 2 0 843 77 5208 1199
p 2 0 876 44 6271 1384
p 2 0 884 36 6498 1367
p 2 0 724 196 2392 1025
p 2 0 833 87 4572 1198
p 2 0 884 36 5608 1381
p 2 0 868 52 6098 1309
p 2 0 872 48 6655 1340
p 2 0 855 65 4763 1295
p 2 0 838 82 5378 1218
p 2 0 829 91 5597 1236
p 2 0 877 43 6896 1439
p 2 0 853 67 5939 1289
p 2 0 754 166 3568 1063
p 2 0 898 22 8728 1448
p 2 0 772 148 3986 1094
p 2 0 845 75 5684 1288
p 2 0 877 43 6654 1327
p 2 0 656 264 2270 936
p 2 0 855 65 6845 1278
p 2 0 851 69 6087 1296
p 2 0 868 52 7530 1346
p 2 0 870 50 7093 1354
p 2 0 720 200 2926 1027
p 2 0 896 24 8453 1347
p 2 0 862 58 6565 1318
p 2 0 901 19 8134 1425
p 2 0 891 29 8111 1373
p 2 0 773 147 3516 1064
p 2 0 905 15 8825 1409
p 2 0 787 133 4556 1078
p 2 0 878 42 8077 1353
p 2 0 900 20 8613 1383
p 2 0 685 235 2485 966
p 2 0 829 91 5228 1183
p 2 0 882 38 7480 1365
p 2 0 892 28 8015 1345
p 2 0 883 37 7543 1344
p 2 0 901 19 6313 1377
p 2 0 866 54 6422 1271
p 2 0 826 94 5377 1189
p 2 0 914 6 8892 1469
p 2 0 910 10 9101 1388
p 2 0 783 137 3753 1070
p 2 0 915 5 10433 1457
p 2 0 771 149 4103 1099
p 2 0 897 23 6397 1337
p 2 0 912 8 12069 1516
p 2 0 767 153 2993 1096
p 2 0 876 44 5782 1294
p 2 0 865 55 6850 1288
p 2 0 916 4 9560 1410
p 2 0 915 5 9333 1510
p 2 0 870 50 5204 1211
p 2 0 915 5 9860 1527
p 2 0 792 128 4243 1158
p 2 0 887 33 5790 1319
p 2 0 916 4 9871 1481
p 2 0 811 109 3694 1105
p 2 0 916 4 14370 1563
p 2 0 857 63 12995 1336
p 2 0 891 29 9703 1381
p 2 0 919 1 10455 1531
p 2 0 808 112 3898 1129
p 2 0 859 61 5764 1271
p 2 0 876 44 6119 1295
p 2 0 848 72 5793 1240
p 2 0 896 24 8727 1458
p 2 0 902 18 6228 1430
p 2 0 878 42 7737 1327
p 2 0 810 110 4966 1154
p 2 0 907 13 6615 1404
p 2 0 900 20 6904 1313
p 2 0 721 199 2553 970
p 2 0 913 7 7772 1443
p 2 0 798 122 5413 1109
p 2 0 870 50 6128 1299
p 2 0 873 47 7006 1317
p 2 0 695 225 2636 984
p 2 0 826 94 3630 1148
p 2 0 896 24 6733 1392
p 2 0 910 10 8257 1412
p 2 0 893 27 6690 1350
p 2 0 886 34 5192 1327
p 2 0 860 60 5664 1208
p 2 0 860 60 5036 1217
p 2 0 885 35 6963 1422
p 2 0 905 15 8937 1348
p 2 0 774 146 2964 1054
p 2 0 912 8 8852 1413
p 2 0 845 75 5570 1164
p 2 0 873 47 6380 1296
p 2 0 912 8 10825 1461
p 2 0 747 173 3026 1042
p 2 0 882 38 10148 1398
p 2 0 894 26 8417 1384
p 2 0 899 21 6831 1308
p 2 0 888 32 6320 1302
p 2 0 894 26 5184 1340
p 2 0 832 88 4594 1122
p 2 0 809 111 4206 1140
p 2 0 892 28 7374 1395
p 2 0 907 13 8539 1372
p 2 0 769 151 2818 1027
p 2 0 914 6 7387 1383
p 2 0 837 83 4867 1173
p 2 0 883 37 8047 1379
p 2 0 908 12 9191 1463
p 2 0 726 194 2759 1026
p 2 0 843 77 7638 1257
p 2 0 899 21 9126 1406
p 2 0 892 28 11538 1407
p 2 0 912 8 10879 1518
p 2 0 834 86 4323 1220
p 2 0 906 14 7808 1367
p 2 0 816 104 4426 1155
p 2 0 902 18 7608 1388
p 2 0 901 19 8371 1358
p 2 0 728 192 2894 970
p 2 0 908 12 8118 1408
p 2 0 863 57 6335 1197
p 2 0 878 42 6085 1305
p 2 0 891 29 7144 1363
p 2 0 775 145 3335 1052
p 2 0 863 57 5832 1202
p 2 0 887 33 8473 1373
p 2 0 895 25 8944 1327
p 2 0 887 33 8090 1372
