# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 906 14 9229 1380
p 2 0 915 5 8338 1441
p 2 0 834 86 4775 1196
p 2 0 869 51 6513 1282
p 2 0 851 69 5053 1209
p 2 0 905 15 6414 1401
p 2 0 905 15 8674 1381
p 2 0 782 138 2910 1073
p 2 0 905 15 10860 1403
p 2 0 870 50 11747 1340
p 2 0 911 9 12859 1462
p 2 0 899 21 11012 1403
p 2 0 819 101 3718 1122
p 2 0 900 20 12321 1429
p 2 0 887 33 8849 1337
p 2 0 890 30 5425 1285
p 2 0 904 16 7156 1379
p 2 0 824 96 3867 1154
p 2 0 892 28 7261 1315
p 2 0 823 97 4402 1152
p 2 0 879 41 6984 1387
p 2 0 911 9 9375 1418
p 2 0 760 160 2844 1014
p 2 0 912 8 8165 1423
p 2 0 845 75 5486 1193
p 2 0 866 54 4936 1273
p 2 0 889 31 7018 1328
p 2 0 715 205 2527 974
p 2 0 788 132 3736 1098
p 2 0 875 45 6501 1313
p 2 0 876 44 6608 1291
p 2 0 829 91 4003 1189
p 2 0 829 91 3963 1208
p 2 0 851 69 5010 1205
p 2 0 776 144 3586 1086
p 2 0 869 51 5524 1320
p 2 0 869 51 5579 1262
p 2 0 661 259 2098 895
p 2 0 817 103 4484 1215
p 2 0 792 128 7376 1199
p 2 0 723 197 6412 1140
i 2 920 0 0 22791 3806
p 2 40 880 0 23713 2509
p 2 0 889 31 3749 1420
p 2 23 897 0 13841 2177
p 2 48 871 1 22335 2302
p 2 9 911 0 12847 1933
p 2 66 854 0 22844 2429
p 2 0 867 53 4566 1570
p 2 44 876 0 13496 2271
p 2 63 856 1 21079 2371
p 2 16 904 0 13084 2073
p 2 41 878 1 20330 2271
p 2 0 896 24 4565 1511
p 2 13 892 15 10369 1909
p 2 28 891 1 19377 2091
p 2 20 896 4 9524 1935
p 2 36 884 0 19722 2263
p 2 0 881 39 3561 1345
p 2 19 901 0 13081 2016
p 2 39 881 0 19351 2281
p 2 4 916 0 13286 1952
p 2 56 863 1 22855 2430
p 2 0 881 39 4765 1405
p 2 23 896 1 12015 2005
p 2 49 871 0 21405 2376
p 2 14 906 0 12195 1964
p 2 24 896 0 18714 2003
p 2 0 899 21 4050 1437
p 2 8 910 2 10822 1867
p 2 57 862 1 20114 2127
p 2 43 877 0 12808 2088
p 2 48 870 2 21914 2296
p 2 0 866 54 3366 1339
p 2 11 908 1 11284 2031
p 2 31 889 0 19453 2121
p 2 4 916 0 15753 1874
p 2 42 878 0 19142 2089
p 2 0 875 45 4074 1330
p 2 19 900 1 12679 1850
p 2 26 891 3 20052 1968
p 2 24 879 17 9955 1877
p 2 144 776 0 28583 2868
p 2 0 887 33 5840 1557
p 2 95 825 0 32629 2703
p 2 26 865 29 10302 1946
p 2 51 869 0 30912 2556
p 2 8 910 2 14931 2021
p 2 0 880 40 4354 1323
p 2 64 856 0 29468 2484
p 2 20 899 1 15234 2011
p 2 77 842 1 28736 2516
p 2 27 893 0 17066 2075
p 2 0 850 70 5323 1304
p 2 57 863 0 28067 2407
p 2 72 847 1 19023 2361
p 2 205 715 0 32524 3304
p 2 11 903 6 14274 2006
p 2 0 891 29 6092 1560
p 2 91 829 0 27149 2689
p 2 8 909 3 13361 1930
p 2 63 857 0 25261 2376
p 2 5 914 1 15141 1780
p 2 0 883 37 5123 1300
p 2 18 901 1 12934 1877
p 2 46 873 1 23656 2234
p 2 47 873 0 12587 2034
p 2 61 859 0 15578 2132
p 2 0 873 47 5028 1349
p 2 31 887 2 23371 2171
p 2 44 876 0 26999 2457
p 2 3 917 0 12985 1797
p 2 45 875 0 27256 2286
p 2 0 912 8 9214 1589
p 2 4 914 2 12225 1699
p 2 44 876 0 24292 2263
p 2 26 894 0 14749 1965
p 2 13 904 3 10874 1743
p 2 0 884 36 4043 1326
p 2 58 862 0 27717 2436
p 2 51 869 0 16909 2126
p 2 21 898 1 12350 1827
p 2 86 834 0 25967 2389
p 2 0 840 80 3740 1320
p 2 94 825 1 26231 2492
p 2 15 898 7 12551 1917
p 2 93 827 0 27021 2507
p 2 29 884 7 12496 1934
p 2 0 882 38 5049 1402
p 2 36 884 0 26780 2235
p 2 8 908 4 14385 1831
p 2 44 876 0 15963 2113
p 2 58 862 0 27639 2376
p 2 0 884 36 5248 1355
p 2 11 909 0 16074 2000
p 2 4 915 1 13743 1898
p 2 34 870 16 10530 1901
i 2 920 0 0 34809 4285
p 2 0 705 215 4084 1169
p 2 4 911 5 14988 1816
p 2 134 786 0 35663 3055
p 2 7 913 0 12718 1876
p 2 15 904 1 22279 2135
p 2 0 869 51 5305 1337
p 2 9 907 4 13333 1769
p 2 24 894 2 20841 2078
p 2 14 903 3 15110 1821
p 2 237 683 0 35819 3144
p 2 0 851 69 5200 1333
p 2 14 880 26 12590 1847
p 2 151 768 1 34572 2965
p 2 20 865 35 12062 1959
p 2 24 896 0 28614 2435
p 2 0 849 71 5042 1284
p 2 6 891 23 12332 1695
p 2 71 849 0 35610 2796
p 2 11 904 5 16506 2058
p 2 21 899 0 25782 2361
p 2 0 873 47 6485 1416
p 2 12 904 4 13278 1745
p 2 30 890 0 23515 2284
p 2 40 875 5 16153 2038
p 2 222 698 0 34228 3163
p 2 0 816 104 4379 1274
p 2 6 893 21 13873 1853
p 2 240 679 1 35994 3237
p 2 3 856 61 9721 1718
p 2 64 856 0 30941 2685
p 2 0 846 74 6084 1307
p 2 3 914 3 13495 1757
p 2 20 900 0 22967 2225
p 2 6 910 4 12798 1772
p 2 3 916 1 17776 1853
p 2 0 884 36 7348 1445
p 2 16 895 9 12707 1732
p 2 266 652 2 34007 3260
p 2 13 884 23 13012 1936
p 2 134 786 0 33400 2820
p 2 0 836 84 4267 1265
p 2 32 871 17 13043 1940
p 2 58 862 0 30752 2602
p 2 10 880 30 7392 1629
p 2 44 876 0 29915 2565
p 2 0 856 64 5214 1403
p 2 9 883 28 10000 1652
p 2 15 905 0 24734 2278
p 2 19 898 3 12719 1786
p 2 45 875 0 23056 2300
p 2 0 857 63 5926 1483
p 2 15 899 6 13774 1780
p 2 162 758 0 34621 3016
p 2 6 907 7 12565 1826
i 2 920 0 0 20743 3683
p 2 0 816 104 3891 1320
p 2 1 906 13 8493 1660
p 2 192 709 19 24653 2848
p 2 2 897 21 7850 1629
p 2 383 536 1 31984 3610
p 2 0 839 81 4859 1350
p 2 13 873 34 8231 1558
p 2 1 871 48 8277 1489
p 2 120 800 0 33564 3051
p 2 22 887 11 11151 1800
p 2 0 812 108 3798 1215
p 2 8 840 72 7599 1451
p 2 72 845 3 31418 2700
p 2 1 913 6 12218 1722
p 2 84 834 2 31788 2679
p 2 0 813 107 4669 1169
p 2 10 900 10 11833 1692
p 2 22 849 49 9025 1544
p 2 24 895 1 22560 2135
p 2 0 891 29 9858 1462
p 2 0 833 87 4497 1173
p 2 12 891 17 19840 1836
p 2 16 880 24 11409 1621
p 2 26 888 6 20742 2024
p 2 7 882 31 9016 1601
p 2 0 875 45 5146 1336
p 2 3 881 36 10194 1511
p 2 21 863 36 9838 1549
p 2 5 905 10 10067 1593
p 2 0 874 46 6819 1354
p 2 0 744 176 2794 1032
p 2 0 865 55 7022 1406
p 2 4 833 83 8166 1341
p 2 24 843 53 9304 1553
p 2 0 916 4 12628 1729
p 2 0 903 17 6822 1511
i 2 920 0 0 15766 3591
p 2 0 917 3 7331 1790
p 2 0 918 2 6474 1645
p 2 0 908 12 5964 1617
p 2 0 889 31 2847 1382
p 2 0 900 20 3732 1484
p 2 0 861 59 3211 1279
p 2 0 919 1 6438 1623
p 2 0 905 15 4789 1478
p 2 0 855 65 2973 1305
p 2 135 768 17 34571 2402
p 2 0 884 36 13191 1474
p 2 341 571 8 62166 3652
p 2 0 916 4 18147 1680
p 2 0 891 29 11034 1461
i 2 920 0 0 34684 4228
p 2 0 827 93 8178 1327
p 2 0 833 87 8208 1265
i 2 920 0 0 36818 4320
p 2 0 902 18 11180 1520
p 2 0 852 68 9619 1315
p 2 0 781 139 6355 1110
p 2 389 527 4 44708 3652
p 2 1 899 20 17181 1639
p 2 0 809 111 4969 1107
p 2 0 902 18 13695 1511
p 2 317 594 9 51912 3556
p 2 0 873 47 9908 1397
p 2 0 910 10 11417 1461
p 2 0 881 39 7627 1319
p 2 218 700 2 40690 3263
p 2 0 897 23 13541 1541
p 2 0 914 6 11272 1506
p 2 67 847 6 33809 2507
p 2 0 851 69 5486 1321
p 2 1 881 38 7886 1474
p 2 184 699 37 16734 2466
p 2 149 770 1 37912 3172
p 2 70 846 4 20739 2486
p 2 0 838 82 4429 1266
p 2 81 822 17 16088 2434
p 2 179 741 0 42773 3345
p 2 70 849 1 21323 2581
p 2 65 850 5 18770 2490
p 2 0 856 64 5231 1465
p 2 312 608 0 37349 3532
p 2 231 687 2 19636 2917
p 2 64 843 13 17058 2469
p 2 137 783 0 36164 3100
p 2 0 903 17 8710 1702
p 2 31 883 6 15112 2185
p 2 43 869 8 13881 2109
p 2 178 741 1 34868 3150
p 2 58 855 7 15975 2374
p 2 0 823 97 3587 1200
p 2 8 910 2 14807 2027
p 2 93 822 5 31130 2689
p 2 6 912 2 14041 2062
p 2 16 904 0 15578 2188
p 2 0 866 54 4531 1278
p 2 71 847 2 28934 2628
p 2 8 905 7 13026 2063
p 2 1 916 3 12631 1890
p 2 18 900 2 23766 2165
p 2 0 878 42 4467 1316
p 2 0 906 14 8484 1548
p 2 0 909 11 12051 1532
p 2 0 915 5 9738 1500
p 2 21 897 2 23975 2066
p 2 0 874 46 3268 1213
p 2 0 907 13 9689 1713
p 2 95 816 9 28013 2284
p 2 0 915 5 10639 1658
p 2 61 857 2 27303 2277
p 2 0 870 50 4807 1280
p 2 0 910 10 10322 1459
p 2 27 891 2 23995 1966
p 2 0 918 2 9854 1513
p 2 31 887 2 25076 2081
p 2 0 872 48 4538 1329
p 2 0 909 11 10001 1684
p 2 76 844 0 29372 2465
p 2 82 838 0 29434 2701
p 2 176 743 1 26389 2852
p 2 0 863 57 4586 1372
p 2 23 896 1 14331 2340
p 2 97 821 2 32841 2762
p 2 152 768 0 31963 3004
p 2 93 827 0 28979 2898
p 2 0 863 57 5282 1327
p 2 14 898 8 15414 2074
p 2 34 885 1 26000 2442
p 2 0 920 0 10730 1888
p 2 0 873 47 6137 1427
p 2 0 871 49 4816 1338
p 2 4 905 11 18342 1787
p 2 0 799 121 4268 1124
p 2 0 902 18 8444 1430
p 2 6 865 49 17064 1672
