# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

i 2 920 0 0 3119 2794
p 2 0 710 210 1700 960
p 2 0 676 244 1651 936
p 2 1 685 234 1670 938
p 2 0 622 298 1084 814
p 2 1 729 190 2627 1006
p 2 1 683 236 1746 961
p 2 1 730 189 1966 1024
p 2 0 694 226 1622 974
p 2 0 596 324 1082 806
p 2 0 667 253 1706 929
p 2 0 697 223 1662 945
p 2 0 679 241 1558 930
p 2 8 873 39 4494 1357
p 2 0 726 194 1228 922
p 2 10 863 47 3296 1371
p 2 13 761 146 3950 1252
p 2 0 794 126 2431 1134
p 2 0 767 153 2370 1125
p 2 0 684 236 1256 882
p 2 1 834 85 2973 1204
i 2 920 0 0 16512 3765
p 2 2 816 102 4667 1384
p 2 2 787 131 3626 1233
p 2 0 667 253 2305 992
p 2 354 557 9 18951 3219
p 2 0 879 41 6170 1681
p 2 0 902 18 5320 1674
p 2 0 896 24 4784 1590
p 2 0 833 87 2600 1251
p 2 0 876 44 3855 1369
p 2 0 870 50 4492 1340
p 2 403 512 5 26324 3516
p 2 3 912 5 10684 1902
p 2 0 805 115 3124 1321
p 2 0 878 42 5541 1416
p 2 0 906 14 7511 1533
p 2 0 907 13 6957 1496
p 2 0 891 29 5198 1409
p 2 0 912 8 9197 1671
i 2 920 0 0 26634 4175
p 2 0 888 32 8949 1658
p 2 0 909 11 7831 1655
p 2 0 865 55 4541 1410
p 2 0 665 255 2004 986
p 2 0 910 10 11240 1721
i 2 920 0 0 33027 4256
p 2 1 901 18 9478 1733
p 2 3 914 3 8955 1748
p 2 0 907 13 8499 1661
i 2 920 0 0 38099 4532
p 2 1 891 28 12542 1637
p 2 0 889 31 10478 1526
p 2 0 860 60 11078 1438
p 2 0 917 3 17761 1798
i 2 920 0 0 39365 4201
p 2 0 890 30 12327 1578
p 2 0 916 4 11035 1583
p 2 0 912 8 12586 1555
p 2 0 841 79 7062 1171
p 2 0 877 43 10692 1361
p 2 0 828 92 7764 1191
i 2 920 0 0 37317 4203
p 2 0 910 10 13255 1551
p 2 0 676 244 2817 901
p 2 0 838 82 7462 1181
p 2 0 875 45 8219 1267
p 2 0 815 105 6522 1137
p 2 0 907 13 14232 1464
p 2 0 912 8 11684 1603
i 2 920 0 0 26692 3631
p 2 2 891 27 5899 1522
p 2 0 914 6 7657 1578
p 2 0 845 75 4048 1289
p 2 0 772 148 2962 1075
p 2 0 917 3 6730 1459
p 2 0 848 72 5286 1206
p 2 0 893 27 5749 1390
p 2 0 856 64 3678 1225
p 2 0 807 113 2741 1119
p 2 0 881 39 5335 1338
p 2 0 871 49 4980 1265
p 2 0 892 28 6069 1385
p 2 0 886 34 5709 1365
p 2 0 767 153 2635 1095
p 2 0 877 43 5841 1317
p 2 0 861 59 5504 1291
p 2 0 904 16 6544 1470
p 2 0 907 13 6964 1404
p 2 0 794 126 3559 1108
p 2 0 885 35 6952 1413
p 2 0 829 91 5148 1179
p 2 0 875 45 6210 1395
p 2 0 893 27 7076 1389
p 2 0 727 193 2300 1018
p 2 0 859 61 5767 1287
p 2 0 831 89 4441 1237
p 2 0 881 39 6581 1386
p 2 0 884 36 6665 1398
p 2 0 772 148 3134 1098
p 2 0 887 33 7993 1396
p 2 0 852 68 5036 1236
p 2 0 880 40 7500 1439
p 2 0 881 39 6623 1377
p 2 0 752 168 3391 1048
p 2 0 911 9 9211 1464
p 2 0 758 162 3866 1095
p 2 0 846 74 5969 1302
p 2 0 874 46 6740 1346
p 2 0 665 255 2317 948
p 2 0 806 114 6218 1202
p 2 0 868 52 6335 1346
p 2 0 862 58 6591 1312
p 2 0 860 60 7391 1337
p 2 0 881 39 5455 1352
p 2 0 846 74 5585 1231
p 2 0 836 84 5995 1248
p 2 0 912 8 8236 1404
p 2 0 895 25 7149 1329
p 2 0 753 167 3499 1041
p 2 0 887 33 8176 1374
p 2 0 803 117 4843 1107
p 2 0 842 78 7662 1298
p 2 0 893 27 8222 1372
p 2 0 700 220 2567 962
p 2 0 836 84 5585 1192
p 2 0 895 25 7683 1396
p 2 0 888 32 8199 1353
p 2 0 889 31 7429 1357
p 2 0 891 29 5972 1363
p 2 0 875 45 7158 1339
p 2 0 871 49 6293 1281
p 2 0 913 7 9160 1476
p 2 0 910 10 8805 1386
p 2 0 757 163 3730 1048
p 2 0 914 6 10923 1479
p 2 0 734 186 3485 1058
p 2 0 902 18 6156 1330
p 2 0 912 8 11899 1457
p 2 0 731 189 2675 1015
p 2 0 868 52 5661 1275
p 2 0 880 40 7350 1319
p 2 0 913 7 9808 1402
p 2 0 918 2 9972 1512
p 2 0 854 66 4719 1199
p 2 1 914 5 10567 1580
p 2 0 794 126 4308 1159
p 2 0 896 24 6122 1347
p 2 0 919 1 9762 1514
p 2 0 810 110 3861 1122
p 2 0 916 4 13687 1538
p 2 0 874 46 12437 1331
p 2 0 889 31 9357 1383
p 2 0 918 2 10434 1493
p 2 0 762 158 3382 1041
p 2 0 871 49 5668 1275
p 2 0 859 61 6190 1290
p 2 0 879 41 6006 1253
p 2 0 903 17 8504 1429
